max in k: 732.357956, sumS: 26028279850.247032, total var 26053589104.478317
max in k: 726.270647, sumS: 26028807319.299351, total var 26053589104.478317
max in k: 720.914929, sumS: 26029327037.633789, total var 26053589104.478317
max in k: 715.224308, sumS: 26029838583.444592, total var 26053589104.478317
max in k: 704.647757, sumS: 26030335111.905968, total var 26053589104.478317
max in k: 703.296532, sumS: 26030829737.918407, total var 26053589104.478317
max in k: 694.600895, sumS: 26031312208.322037, total var 26053589104.478317
max in k: 693.332517, sumS: 26031792918.300610, total var 26053589104.478317
max in k: 689.947102, sumS: 26032268945.303562, total var 26053589104.478317
max in k: 687.383832, sumS: 26032741441.835815, total var 26053589104.478317
max in k: 678.433122, sumS: 26033201713.336330, total var 26053589104.478317
max in k: 670.525565, sumS: 26033651317.869831, total var 26053589104.478317
max in k: 667.659845, sumS: 26034097087.538727, total var 26053589104.478317
max in k: 665.693808, sumS: 26034540235.785030, total var 26053589104.478317
max in k: 659.019261, sumS: 26034974542.171482, total var 26053589104.478317
max in k: 647.348295, sumS: 26035393601.985912, total var 26053589104.478317
max in k: 640.138886, sumS: 26035803379.779671, total var 26053589104.478317
max in k: 634.242357, sumS: 26036205643.146645, total var 26053589104.478317
max in k: 629.263164, sumS: 26036601615.276283, total var 26053589104.478317
max in k: 628.502616, sumS: 26036996630.814270, total var 26053589104.478317
max in k: 624.234233, sumS: 26037386299.191521, total var 26053589104.478317
max in k: 617.786694, sumS: 26037767959.591122, total var 26053589104.478317
max in k: 612.741436, sumS: 26038143411.658375, total var 26053589104.478317
max in k: 609.738083, sumS: 26038515192.187660, total var 26053589104.478317
max in k: 606.611775, sumS: 26038883170.033009, total var 26053589104.478317
max in k: 600.444947, sumS: 26039243704.166843, total var 26053589104.478317
max in k: 598.668154, sumS: 26039602107.724926, total var 26053589104.478317
max in k: 589.464191, sumS: 26039949575.756836, total var 26053589104.478317
max in k: 579.707162, sumS: 26040285636.150566, total var 26053589104.478317
max in k: 578.898091, sumS: 26040620759.150711, total var 26053589104.478317
max in k: 574.242047, sumS: 26040950513.079239, total var 26053589104.478317
max in k: 566.900660, sumS: 26041271889.437405, total var 26053589104.478317
max in k: 565.375499, sumS: 26041591538.892021, total var 26053589104.478317
max in k: 557.239765, sumS: 26041902055.048050, total var 26053589104.478317
max in k: 551.781707, sumS: 26042206518.099941, total var 26053589104.478317
max in k: 542.229418, sumS: 26042500530.841717, total var 26053589104.478317
max in k: 539.369746, sumS: 26042791450.564720, total var 26053589104.478317
max in k: 532.736679, sumS: 26043075258.933960, total var 26053589104.478317
max in k: 527.234716, sumS: 26043353235.379189, total var 26053589104.478317
max in k: 522.724248, sumS: 26043626476.018635, total var 26053589104.478317
max in k: 514.268791, sumS: 26043890948.408245, total var 26053589104.478317
max in k: 508.847820, sumS: 26044149874.511871, total var 26053589104.478317
max in k: 503.181475, sumS: 26044403066.108810, total var 26053589104.478317
max in k: 501.619827, sumS: 26044654688.559807, total var 26053589104.478317
max in k: 499.458885, sumS: 26044904147.737114, total var 26053589104.478317
max in k: 490.524515, sumS: 26045144762.036560, total var 26053589104.478317
max in k: 482.465194, sumS: 26045377534.699501, total var 26053589104.478317
max in k: 479.272830, sumS: 26045607237.145317, total var 26053589104.478317
max in k: 476.608547, sumS: 26045834392.852760, total var 26053589104.478317
max in k: 470.433289, sumS: 26046055700.332287, total var 26053589104.478317
max in k: 462.595540, sumS: 26046269694.965679, total var 26053589104.478317
max in k: 453.679494, sumS: 26046475520.048744, total var 26053589104.478317
max in k: 450.112717, sumS: 26046678121.506950, total var 26053589104.478317
max in k: 441.140008, sumS: 26046872726.013794, total var 26053589104.478317
max in k: 434.759710, sumS: 26047061742.019619, total var 26053589104.478317
max in k: 427.028655, sumS: 26047244095.492004, total var 26053589104.478317
max in k: 424.635421, sumS: 26047424410.733089, total var 26053589104.478317
max in k: 415.893462, sumS: 26047597378.105072, total var 26053589104.478317
max in k: 408.037747, sumS: 26047763872.907757, total var 26053589104.478317
max in k: 403.924327, sumS: 26047927027.769630, total var 26053589104.478317
max in k: 403.410439, sumS: 26048089767.752037, total var 26053589104.478317
max in k: 397.634737, sumS: 26048247881.136166, total var 26053589104.478317
max in k: 393.706988, sumS: 26048402886.328922, total var 26053589104.478317
max in k: 387.893549, sumS: 26048553347.734558, total var 26053589104.478317
max in k: 384.347335, sumS: 26048701070.608803, total var 26053589104.478317
max in k: 382.104249, sumS: 26048847074.265568, total var 26053589104.478317
max in k: 378.645796, sumS: 26048990446.904415, total var 26053589104.478317
max in k: 373.262040, sumS: 26049129771.454765, total var 26053589104.478317
max in k: 368.595189, sumS: 26049265633.868176, total var 26053589104.478317
max in k: 364.164765, sumS: 26049398249.844448, total var 26053589104.478317
max in k: 358.132678, sumS: 26049526508.859825, total var 26053589104.478317
max in k: 357.362482, sumS: 26049654216.803024, total var 26053589104.478317
max in k: 354.565818, sumS: 26049779933.722588, total var 26053589104.478317
max in k: 348.141967, sumS: 26049901136.551685, total var 26053589104.478317
max in k: 337.128306, sumS: 26050014792.046688, total var 26053589104.478317
max in k: 335.477474, sumS: 26050127337.182564, total var 26053589104.478317
max in k: 333.089265, sumS: 26050238285.640854, total var 26053589104.478317
max in k: 328.712949, sumS: 26050346337.843918, total var 26053589104.478317
max in k: 325.411279, sumS: 26050452230.344666, total var 26053589104.478317
max in k: 320.643715, sumS: 26050555042.736675, total var 26053589104.478317
max in k: 315.463910, sumS: 26050654560.214893, total var 26053589104.478317
max in k: 313.014220, sumS: 26050752538.116722, total var 26053589104.478317
max in k: 312.085609, sumS: 26050849935.543915, total var 26053589104.478317
max in k: 310.028322, sumS: 26050946053.104160, total var 26053589104.478317
max in k: 302.604493, sumS: 26051037622.583431, total var 26053589104.478317
max in k: 300.745547, sumS: 26051128070.467751, total var 26053589104.478317
max in k: 299.359880, sumS: 26051217686.805641, total var 26053589104.478317
max in k: 295.342946, sumS: 26051304914.261478, total var 26053589104.478317
max in k: 292.827087, sumS: 26051390661.964600, total var 26053589104.478317
max in k: 286.680652, sumS: 26051472847.760963, total var 26053589104.478317
max in k: 278.516250, sumS: 26051550419.062637, total var 26053589104.478317
max in k: 277.758915, sumS: 26051627569.077763, total var 26053589104.478317
max in k: 273.364384, sumS: 26051702297.164158, total var 26053589104.478317
max in k: 272.296229, sumS: 26051776442.400528, total var 26053589104.478317
max in k: 268.663182, sumS: 26051848622.306076, total var 26053589104.478317
max in k: 262.183829, sumS: 26051917362.666283, total var 26053589104.478317
max in k: 259.716856, sumS: 26051984815.511658, total var 26053589104.478317
max in k: 251.497139, sumS: 26052048066.322727, total var 26053589104.478317
max in k: 249.789649, sumS: 26052110461.191658, total var 26053589104.478317
max in k: 244.537495, sumS: 26052170259.778030, total var 26053589104.478317
max in k: 242.589938, sumS: 26052229109.656067, total var 26053589104.478317
max in k: 241.815181, sumS: 26052287584.237751, total var 26053589104.478317
max in k: 238.912359, sumS: 26052344663.352802, total var 26053589104.478317
max in k: 237.040068, sumS: 26052400851.346558, total var 26053589104.478317
max in k: 234.764342, sumS: 26052455965.642986, total var 26053589104.478317
max in k: 231.422645, sumS: 26052509522.083405, total var 26053589104.478317
max in k: 230.549834, sumS: 26052562675.309174, total var 26053589104.478317
max in k: 227.547983, sumS: 26052614453.393646, total var 26053589104.478317
max in k: 226.212672, sumS: 26052665625.566723, total var 26053589104.478317
max in k: 225.011836, sumS: 26052716255.893013, total var 26053589104.478317
max in k: 221.795879, sumS: 26052765449.305107, total var 26053589104.478317
max in k: 218.646381, sumS: 26052813255.544876, total var 26053589104.478317
max in k: 214.688291, sumS: 26052859346.607189, total var 26053589104.478317
max in k: 210.743466, sumS: 26052903759.415604, total var 26053589104.478317
max in k: 210.004572, sumS: 26052947861.335777, total var 26053589104.478317
max in k: 203.473632, sumS: 26052989262.854538, total var 26053589104.478317
max in k: 201.818904, sumS: 26053029993.724548, total var 26053589104.478317
max in k: 189.966578, sumS: 26053066081.025234, total var 26053589104.478317
max in k: 187.422744, sumS: 26053101208.310024, total var 26053589104.478317
max in k: 184.357442, sumS: 26053135195.976391, total var 26053589104.478317
max in k: 172.367668, sumS: 26053164906.589218, total var 26053589104.478317
max in k: 167.637643, sumS: 26053193008.968533, total var 26053589104.478317
max in k: 162.998878, sumS: 26053219577.602867, total var 26053589104.478317
max in k: 158.032693, sumS: 26053244551.934895, total var 26053589104.478317
max in k: 152.528709, sumS: 26053267816.941872, total var 26053589104.478317
max in k: 152.195501, sumS: 26053290980.412544, total var 26053589104.478317
max in k: 146.805058, sumS: 26053312532.137577, total var 26053589104.478317
max in k: 145.197422, sumS: 26053333614.429054, total var 26053589104.478317
max in k: 138.242012, sumS: 26053352725.282856, total var 26053589104.478317
max in k: 135.136108, sumS: 26053370987.050632, total var 26053589104.478317
max in k: 133.518780, sumS: 26053388814.315285, total var 26053589104.478317
max in k: 130.937318, sumS: 26053405958.896423, total var 26053589104.478317
max in k: 126.459506, sumS: 26053421950.903069, total var 26053589104.478317
max in k: 122.908449, sumS: 26053437057.389950, total var 26053589104.478317
max in k: 122.150878, sumS: 26053451978.226871, total var 26053589104.478317
max in k: 121.123702, sumS: 26053466649.177979, total var 26053589104.478317
max in k: 116.967698, sumS: 26053480330.620445, total var 26053589104.478317
max in k: 108.362502, sumS: 26053492073.052288, total var 26053589104.478317
max in k: 105.374733, sumS: 26053503176.886570, total var 26053589104.478317
max in k: 100.079762, sumS: 26053513192.845333, total var 26053589104.478317
max in k: 95.281188, sumS: 26053522271.350109, total var 26053589104.478317
max in k: 94.615169, sumS: 26053531223.380253, total var 26053589104.478317
max in k: 86.921016, sumS: 26053538778.643230, total var 26053589104.478317
max in k: 83.597108, sumS: 26053545767.119682, total var 26053589104.478317
max in k: 80.066603, sumS: 26053552177.780529, total var 26053589104.478317
max in k: 78.431943, sumS: 26053558329.350155, total var 26053589104.478317
max in k: 75.686368, sumS: 26053564057.776386, total var 26053589104.478317
max in k: 73.316244, sumS: 26053569433.048088, total var 26053589104.478317
max in k: 62.656661, sumS: 26053573358.905228, total var 26053589104.478317
max in k: 50.578651, sumS: 26053575917.105164, total var 26053589104.478317
max in k: 41.723020, sumS: 26053577657.915546, total var 26053589104.478317
max in k: 41.496227, sumS: 26053579379.852364, total var 26053589104.478317
max in k: 40.644937, sumS: 26053581031.863235, total var 26053589104.478317
max in k: 33.750399, sumS: 26053582170.952656, total var 26053589104.478317
max in k: 33.057056, sumS: 26053583263.721638, total var 26053589104.478317
max in k: 32.898966, sumS: 26053584346.063633, total var 26053589104.478317
max in k: 31.683481, sumS: 26053585349.906582, total var 26053589104.478317
max in k: 29.833178, sumS: 26053586239.925114, total var 26053589104.478317
max in k: 29.161002, sumS: 26053587090.289158, total var 26053589104.478317
max in k: 27.662547, sumS: 26053587855.505688, total var 26053589104.478317
max in k: 21.043235, sumS: 26053588298.323444, total var 26053589104.478317
max in k: 19.782927, sumS: 26053588689.687630, total var 26053589104.478317
max in k: 11.969585, sumS: 26053588832.958595, total var 26053589104.478317
max in k: 11.642550, sumS: 26053588968.507557, total var 26053589104.478317
max in k: 7.749547, sumS: 26053589028.563042, total var 26053589104.478317
max in k: 7.116680, sumS: 26053589079.210175, total var 26053589104.478317
max in k: 4.782996, sumS: 26053589102.087227, total var 26053589104.478317
max in k: 1.300620, sumS: 26053589103.778839, total var 26053589104.478317
max in k: 0.719728, sumS: 26053589104.296848, total var 26053589104.478317
max in k: 0.425990, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
max in k: 0.000000, sumS: 26053589104.478317, total var 26053589104.478317
